simulation,selected_model,selection_mean_hits,outer_mean_hits,outer_total_hits,unadjusted_normal_p,appears_significant_p_le_0_05
623,prespecified_full_linear,0.7851941747572816,0.7135922330097088,588,0.7872843859325471,False
624,ewma,0.7633495145631068,0.7597087378640777,626,0.17237005601348904,False
625,fixed_1_6,0.7633495145631068,0.7172330097087378,591,0.7452182926492441,False
626,historical,0.7609223300970874,0.6990291262135923,576,0.9110259673607168,False
627,recent100,0.7597087378640777,0.7694174757281553,634,0.09483576746811007,False
628,recent20,0.7609223300970874,0.7135922330097088,588,0.7872843859325471,False
629,recent100,0.7694174757281553,0.758495145631068,625,0.18432577747804996,False
630,recent20,0.7766990291262136,0.7196601941747572,593,0.7149281989699228,False
631,ewma,0.7827669902912622,0.7111650485436893,586,0.8129209871859224,False
632,fixed_1_6,0.7609223300970874,0.7050970873786407,581,0.8681963876936509,False
633,cold_gap,0.7548543689320388,0.7293689320388349,601,0.5797013408847131,False
634,cold_gap,0.7864077669902912,0.7257281553398058,598,0.6325617661226961,False
635,recent20,0.787621359223301,0.7754854368932039,639,0.061689369986829744,False
636,cold_gap,0.7839805825242718,0.7354368932038835,606,0.48880532163061946,False
637,prespecified_full_linear,0.7985436893203883,0.7014563106796117,578,0.895337242477618,False
638,exclude_last,0.7694174757281553,0.7366504854368932,607,0.47054362663143273,False
639,historical,0.7839805825242718,0.7475728155339806,616,0.3133231039979236,False
640,prespecified_full_linear,0.7609223300970874,0.7196601941747572,593,0.7149281989699228,False
641,recent50,0.7682038834951457,0.6990291262135923,576,0.9110259673607168,False
642,recent20,0.7779126213592233,0.7293689320388349,601,0.5797013408847131,False
643,fixed_1_6,0.7827669902912622,0.7002427184466019,577,0.9034154459649429,False
644,repeat_last,0.7621359223300971,0.758495145631068,625,0.18432577747804996,False
645,recent50,0.7645631067961165,0.7281553398058253,600,0.5975336261150406,False
646,fixed_1_6,0.8555825242718447,0.7973300970873787,657,0.008994507098406195,True
647,recent20,0.7839805825242718,0.7597087378640777,626,0.17237005601348904,False
648,historical,0.7803398058252428,0.7317961165048543,603,0.5435779510099145,False
649,historical,0.7621359223300971,0.6893203883495146,568,0.9567182244397311,False
650,cold_gap,0.7621359223300971,0.787621359223301,649,0.022796947651367055,True
651,exclude_last,0.7900485436893204,0.6796116504854369,560,0.9812611111767664,False
652,exclude_last,0.7669902912621359,0.7002427184466019,577,0.9034154459649429,False
653,exclude_last,0.8118932038834952,0.7827669902912622,645,0.03470218703781948,True
654,repeat_last,0.7645631067961165,0.7184466019417476,592,0.7302862119135235,False
655,recent50,0.7548543689320388,0.741504854368932,611,0.3984895521639562,False
656,repeat_last,0.7669902912621359,0.7002427184466019,577,0.9034154459649429,False
657,recent20,0.7621359223300971,0.7245145631067961,597,0.6496904049125702,False
658,cold_gap,0.7706310679611651,0.7621359223300971,628,0.14998015138892434,False
659,prespecified_full_linear,0.779126213592233,0.7536407766990292,621,0.2371047297908644,False
660,repeat_last,0.7621359223300971,0.7572815533980582,624,0.19678438713652951,False
661,recent20,0.7864077669902912,0.7427184466019418,612,0.3809077895376133,False
662,recent20,0.7997572815533981,0.7390776699029126,609,0.4342433395169152,False
663,recent100,0.7936893203883495,0.7560679611650486,623,0.2097397920498521,False
664,repeat_last,0.7645631067961165,0.6978155339805825,575,0.9181808358447294,False
665,recent100,0.75,0.7330097087378641,604,0.525360829848416,False
666,ewma,0.7839805825242718,0.6953883495145631,573,0.9311772565970722,False
667,repeat_last,0.7815533980582524,0.7317961165048543,603,0.5435779510099145,False
668,historical,0.7718446601941747,0.7706310679611651,635,0.08732862529121244,False
669,cold_gap,0.7949029126213593,0.7099514563106796,585,0.8249900120461768,False
670,recent100,0.7548543689320388,0.7487864077669902,617,0.2972620413105247,False
671,ewma,0.8033980582524272,0.75,618,0.28158805313955937,False
672,repeat_last,0.7682038834951457,0.7487864077669902,617,0.2972620413105247,False
673,cold_gap,0.808252427184466,0.7487864077669902,617,0.2972620413105247,False
674,repeat_last,0.787621359223301,0.7269417475728155,599,0.6151652101037901,False
675,cold_gap,0.7597087378640777,0.7645631067961165,630,0.12961854403261824,False
676,recent100,0.7912621359223301,0.7402912621359223,610,0.4162798370944438,False
677,historical,0.7609223300970874,0.7439320388349514,613,0.3635685701246699,False
678,historical,0.7706310679611651,0.7257281553398058,598,0.6325617661226961,False
679,recent50,0.8252427184466019,0.7087378640776699,584,0.8365530202164848,False
680,recent20,0.7742718446601942,0.7548543689320388,622,0.22318352957237225,False
681,exclude_last,0.7633495145631068,0.7354368932038835,606,0.48880532163061946,False
682,repeat_last,0.7669902912621359,0.7427184466019418,612,0.3809077895376133,False
683,exclude_last,0.7779126213592233,0.7548543689320388,622,0.22318352957237225,False
684,cold_gap,0.7682038834951457,0.6783980582524272,559,0.9832633417042153,False
685,recent20,0.7694174757281553,0.7220873786407767,595,0.6830206541663417,False
686,cold_gap,0.7888349514563107,0.6650485436893204,548,0.9957381189951299,False
687,recent50,0.787621359223301,0.7269417475728155,599,0.6151652101037901,False
688,recent50,0.8046116504854369,0.7160194174757282,590,0.7597057860482179,False
689,fixed_1_6,0.7633495145631068,0.7463592233009708,615,0.3297462616248388,False
690,exclude_last,0.7572815533980582,0.7330097087378641,604,0.525360829848416,False
691,recent100,0.7803398058252428,0.6953883495145631,573,0.9311772565970722,False
692,ewma,0.7900485436893204,0.7330097087378641,604,0.525360829848416,False
693,recent100,0.75,0.7512135922330098,619,0.2663239119791186,False
694,repeat_last,0.7682038834951457,0.7233009708737864,596,0.6665198595841199,False
695,recent20,0.7548543689320388,0.7220873786407767,595,0.6830206541663417,False
696,fixed_1_6,0.7827669902912622,0.6966019417475728,574,0.9248932156289063,False
697,ewma,0.7961165048543689,0.7378640776699029,608,0.4523436802930008,False
698,cold_gap,0.7779126213592233,0.7317961165048543,603,0.5435779510099145,False
699,fixed_1_6,0.7718446601941747,0.7002427184466019,577,0.9034154459649429,False
700,historical,0.7706310679611651,0.7487864077669902,617,0.2972620413105247,False
701,cold_gap,0.7512135922330098,0.741504854368932,611,0.3984895521639562,False
702,recent20,0.7815533980582524,0.7220873786407767,595,0.6830206541663417,False
703,recent100,0.7851941747572816,0.7196601941747572,593,0.7149281989699228,False
704,recent20,0.7754854368932039,0.7439320388349514,613,0.3635685701246699,False
705,prespecified_full_linear,0.75,0.7293689320388349,601,0.5797013408847131,False
706,repeat_last,0.7597087378640777,0.7463592233009708,615,0.3297462616248388,False
707,cold_gap,0.779126213592233,0.7657766990291263,631,0.12019050963371014,False
708,fixed_1_6,0.7669902912621359,0.7924757281553398,653,0.014536734410019583,True
709,exclude_last,0.7682038834951457,0.7063106796116505,582,0.8581550282525336,False
710,cold_gap,0.8106796116504854,0.7342233009708737,605,0.5070905203342269,False
711,repeat_last,0.7645631067961165,0.7111650485436893,586,0.8129209871859224,False
712,prespecified_full_linear,0.8106796116504854,0.7888349514563107,650,0.020428786458272848,True
713,exclude_last,0.7366504854368932,0.7233009708737864,596,0.6665198595841199,False
714,recent100,0.7888349514563107,0.7026699029126213,579,0.8867806117934394,False
715,fixed_1_6,0.7827669902912622,0.7184466019417476,592,0.7302862119135235,False
716,repeat_last,0.8179611650485437,0.7366504854368932,607,0.47054362663143273,False
717,ewma,0.7694174757281553,0.7645631067961165,630,0.12961854403261824,False
718,recent50,0.7657766990291263,0.7342233009708737,605,0.5070905203342269,False
719,repeat_last,0.741504854368932,0.7050970873786407,581,0.8681963876936509,False
720,exclude_last,0.7524271844660194,0.7548543689320388,622,0.22318352957237225,False
721,cold_gap,0.7694174757281553,0.7330097087378641,604,0.525360829848416,False
722,recent100,0.7742718446601942,0.7257281553398058,598,0.6325617661226961,False
723,recent50,0.7512135922330098,0.7487864077669902,617,0.2972620413105247,False
724,recent20,0.7803398058252428,0.7475728155339806,616,0.3133231039979236,False
725,cold_gap,0.7657766990291263,0.7378640776699029,608,0.4523436802930008,False
726,repeat_last,0.7439320388349514,0.6953883495145631,573,0.9311772565970722,False
727,exclude_last,0.7512135922330098,0.7451456310679612,614,0.34650443451839497,False
728,fixed_1_6,0.7439320388349514,0.7245145631067961,597,0.6496904049125702,False
729,recent100,0.7657766990291263,0.7366504854368932,607,0.47054362663143273,False
730,repeat_last,0.7633495145631068,0.7099514563106796,585,0.8249900120461768,False
731,historical,0.7706310679611651,0.720873786407767,594,0.6991652543184983,False
732,repeat_last,0.7742718446601942,0.7184466019417476,592,0.7302862119135235,False
733,exclude_last,0.7633495145631068,0.7451456310679612,614,0.34650443451839497,False
734,recent50,0.7730582524271845,0.7560679611650486,623,0.2097397920498521,False
735,cold_gap,0.7669902912621359,0.6820388349514563,562,0.9766407492286588,False
736,recent100,0.7864077669902912,0.7063106796116505,582,0.8581550282525336,False
737,exclude_last,0.7536407766990292,0.7245145631067961,597,0.6496904049125702,False
738,repeat_last,0.758495145631068,0.7075242718446602,583,0.8476079784124912,False
739,recent100,0.7512135922330098,0.7694174757281553,634,0.09483576746811007,False
740,fixed_1_6,0.7815533980582524,0.7390776699029126,609,0.4342433395169152,False
741,repeat_last,0.7633495145631068,0.7305825242718447,602,0.5617039190713526,False
742,recent20,0.7718446601941747,0.7160194174757282,590,0.7597057860482179,False
743,repeat_last,0.7475728155339806,0.7402912621359223,610,0.4162798370944438,False
744,cold_gap,0.7912621359223301,0.7645631067961165,630,0.12961854403261824,False
745,historical,0.7402912621359223,0.7038834951456311,580,0.8777362399752886,False
746,prespecified_full_linear,0.7694174757281553,0.7451456310679612,614,0.34650443451839497,False
747,recent50,0.7730582524271845,0.7245145631067961,597,0.6496904049125702,False
748,fixed_1_6,0.7657766990291263,0.7245145631067961,597,0.6496904049125702,False
749,recent20,0.7682038834951457,0.6893203883495146,568,0.9567182244397311,False
750,recent100,0.7548543689320388,0.7172330097087378,591,0.7452182926492441,False
751,recent20,0.7633495145631068,0.7245145631067961,597,0.6496904049125702,False
752,recent50,0.7766990291262136,0.8033980582524272,662,0.004729019633609723,True
753,prespecified_full_linear,0.7997572815533981,0.7402912621359223,610,0.4162798370944438,False
754,repeat_last,0.7936893203883495,0.720873786407767,594,0.6991652543184983,False
755,cold_gap,0.7609223300970874,0.7366504854368932,607,0.47054362663143273,False
756,recent50,0.758495145631068,0.6990291262135923,576,0.9110259673607168,False
757,prespecified_full_linear,0.7949029126213593,0.7245145631067961,597,0.6496904049125702,False
758,fixed_1_6,0.7512135922330098,0.7463592233009708,615,0.3297462616248388,False
759,recent20,0.7536407766990292,0.6929611650485437,571,0.9425209637805891,False
760,recent50,0.7718446601941747,0.6905339805825242,569,0.9523393170070952,False
761,repeat_last,0.7730582524271845,0.7536407766990292,621,0.2371047297908644,False
762,prespecified_full_linear,0.741504854368932,0.6699029126213593,552,0.9928020820884648,False
763,historical,0.7718446601941747,0.7330097087378641,604,0.525360829848416,False
764,cold_gap,0.7694174757281553,0.7050970873786407,581,0.8681963876936509,False
765,repeat_last,0.7766990291262136,0.7317961165048543,603,0.5435779510099145,False
766,recent50,0.7427184466019418,0.7196601941747572,593,0.7149281989699228,False
767,exclude_last,0.7815533980582524,0.7269417475728155,599,0.6151652101037901,False
768,repeat_last,0.7900485436893204,0.8094660194174758,667,0.002369700842261196,True
769,historical,0.7754854368932039,0.7621359223300971,628,0.14998015138892434,False
770,recent20,0.7949029126213593,0.7512135922330098,619,0.2663239119791186,False
771,exclude_last,0.779126213592233,0.8264563106796117,681,0.0002641554687713361,True
772,fixed_1_6,0.75,0.691747572815534,570,0.9476125393906026,False
773,recent100,0.741504854368932,0.6905339805825242,569,0.9523393170070952,False
774,cold_gap,0.7985436893203883,0.7269417475728155,599,0.6151652101037901,False
775,recent100,0.7682038834951457,0.7560679611650486,623,0.2097397920498521,False
776,historical,0.7706310679611651,0.7548543689320388,622,0.22318352957237225,False
777,recent20,0.7706310679611651,0.7172330097087378,591,0.7452182926492441,False
778,recent100,0.8070388349514563,0.7694174757281553,634,0.09483576746811007,False
779,exclude_last,0.7597087378640777,0.7087378640776699,584,0.8365530202164848,False
780,prespecified_full_linear,0.7682038834951457,0.7038834951456311,580,0.8777362399752886,False
781,recent20,0.7645631067961165,0.7463592233009708,615,0.3297462616248388,False
782,repeat_last,0.7621359223300971,0.7305825242718447,602,0.5617039190713526,False
783,ewma,0.7754854368932039,0.7366504854368932,607,0.47054362663143273,False
784,cold_gap,0.7888349514563107,0.7148058252427184,589,0.7737324306823015,False
785,recent50,0.7718446601941747,0.7754854368932039,639,0.061689369986829744,False
786,prespecified_full_linear,0.8058252427184466,0.7002427184466019,577,0.9034154459649429,False
787,recent50,0.75,0.712378640776699,587,0.8003502382496974,False
788,recent20,0.7973300970873787,0.7524271844660194,620,0.25149009712395237,False
789,ewma,0.7548543689320388,0.7512135922330098,619,0.2663239119791186,False
790,recent20,0.7730582524271845,0.7402912621359223,610,0.4162798370944438,False
791,cold_gap,0.7669902912621359,0.7257281553398058,598,0.6325617661226961,False
792,repeat_last,0.7305825242718447,0.7973300970873787,657,0.008994507098406195,True
793,cold_gap,0.8300970873786407,0.7633495145631068,629,0.13954688860799924,False
794,recent100,0.7718446601941747,0.7754854368932039,639,0.061689369986829744,False
795,recent100,0.7912621359223301,0.6856796116504854,565,0.9679387275865099,False
796,recent50,0.779126213592233,0.7439320388349514,613,0.3635685701246699,False
797,historical,0.7803398058252428,0.7050970873786407,581,0.8681963876936509,False
798,recent100,0.8070388349514563,0.7779126213592233,641,0.05129519052093906,False
799,cold_gap,0.7487864077669902,0.7560679611650486,623,0.2097397920498521,False
800,historical,0.7730582524271845,0.7281553398058253,600,0.5975336261150406,False
801,fixed_1_6,0.7669902912621359,0.7257281553398058,598,0.6325617661226961,False
802,cold_gap,0.7560679611650486,0.7014563106796117,578,0.895337242477618,False
803,fixed_1_6,0.7827669902912622,0.7827669902912622,645,0.03470218703781948,True
804,repeat_last,0.7706310679611651,0.7548543689320388,622,0.22318352957237225,False
805,fixed_1_6,0.758495145631068,0.7257281553398058,598,0.6325617661226961,False
806,recent20,0.7633495145631068,0.7536407766990292,621,0.2371047297908644,False
807,recent50,0.7597087378640777,0.7451456310679612,614,0.34650443451839497,False
808,historical,0.7609223300970874,0.7427184466019418,612,0.3809077895376133,False
809,historical,0.7827669902912622,0.7560679611650486,623,0.2097397920498521,False
810,ewma,0.7730582524271845,0.7487864077669902,617,0.2972620413105247,False
811,cold_gap,0.7827669902912622,0.7621359223300971,628,0.14998015138892434,False
812,repeat_last,0.741504854368932,0.7172330097087378,591,0.7452182926492441,False
813,historical,0.7548543689320388,0.7827669902912622,645,0.03470218703781948,True
814,repeat_last,0.7949029126213593,0.6808252427184466,561,0.9790585656639875,False
815,cold_gap,0.7949029126213593,0.6747572815533981,556,0.9882091347787224,False
816,fixed_1_6,0.7730582524271845,0.7050970873786407,581,0.8681963876936509,False
817,historical,0.7609223300970874,0.7257281553398058,598,0.6325617661226961,False
818,recent100,0.7924757281553398,0.7172330097087378,591,0.7452182926492441,False
819,cold_gap,0.7706310679611651,0.7184466019417476,592,0.7302862119135235,False
820,cold_gap,0.7427184466019418,0.7354368932038835,606,0.48880532163061946,False
821,exclude_last,0.7912621359223301,0.7099514563106796,585,0.8249900120461768,False
822,historical,0.7609223300970874,0.7912621359223301,652,0.016313230938131695,True
823,recent100,0.7900485436893204,0.7342233009708737,605,0.5070905203342269,False
824,historical,0.7305825242718447,0.7087378640776699,584,0.8365530202164848,False
825,cold_gap,0.7487864077669902,0.7172330097087378,591,0.7452182926492441,False
826,repeat_last,0.7512135922330098,0.7099514563106796,585,0.8249900120461768,False
827,fixed_1_6,0.7815533980582524,0.7718446601941747,636,0.0802742742832589,False
828,recent100,0.7961165048543689,0.7766990291262136,640,0.05630341180044239,False
829,cold_gap,0.7718446601941747,0.7148058252427184,589,0.7737324306823015,False
830,cold_gap,0.7718446601941747,0.7803398058252428,643,0.042344827891062045,True
831,exclude_last,0.7730582524271845,0.7196601941747572,593,0.7149281989699228,False
832,recent50,0.808252427184466,0.7512135922330098,619,0.2663239119791186,False
833,fixed_1_6,0.7924757281553398,0.6941747572815534,572,0.9370479461639363,False
834,recent20,0.7766990291262136,0.6759708737864077,557,0.9867238580750535,False
835,ewma,0.7742718446601942,0.6990291262135923,576,0.9110259673607168,False
836,cold_gap,0.7779126213592233,0.7912621359223301,652,0.016313230938131695,True
837,historical,0.779126213592233,0.7366504854368932,607,0.47054362663143273,False
838,recent20,0.7936893203883495,0.7330097087378641,604,0.525360829848416,False
839,recent100,0.7633495145631068,0.7572815533980582,624,0.19678438713652951,False
840,cold_gap,0.7694174757281553,0.7487864077669902,617,0.2972620413105247,False
841,cold_gap,0.7524271844660194,0.691747572815534,570,0.9476125393906026,False
842,exclude_last,0.7427184466019418,0.7475728155339806,616,0.3133231039979236,False
843,fixed_1_6,0.7694174757281553,0.7487864077669902,617,0.2972620413105247,False
844,historical,0.7657766990291263,0.7475728155339806,616,0.3133231039979236,False
845,cold_gap,0.7597087378640777,0.7063106796116505,582,0.8581550282525336,False
846,cold_gap,0.7888349514563107,0.7742718446601942,638,0.06746939964998626,False
847,cold_gap,0.7233009708737864,0.7548543689320388,622,0.22318352957237225,False
848,recent100,0.75,0.7063106796116505,582,0.8581550282525336,False
849,historical,0.7657766990291263,0.7378640776699029,608,0.4523436802930008,False
850,exclude_last,0.7754854368932039,0.7536407766990292,621,0.2371047297908644,False
851,cold_gap,0.7706310679611651,0.7245145631067961,597,0.6496904049125702,False
852,repeat_last,0.7815533980582524,0.7997572815533981,659,0.006994965909621047,True
853,cold_gap,0.7900485436893204,0.7269417475728155,599,0.6151652101037901,False
854,recent20,0.7936893203883495,0.7439320388349514,613,0.3635685701246699,False
855,ewma,0.7475728155339806,0.7293689320388349,601,0.5797013408847131,False
856,ewma,0.787621359223301,0.7014563106796117,578,0.895337242477618,False
857,historical,0.7864077669902912,0.7269417475728155,599,0.6151652101037901,False
858,recent20,0.7572815533980582,0.7378640776699029,608,0.4523436802930008,False
859,repeat_last,0.758495145631068,0.7451456310679612,614,0.34650443451839497,False
860,recent20,0.8046116504854369,0.7148058252427184,589,0.7737324306823015,False
861,repeat_last,0.7815533980582524,0.7148058252427184,589,0.7737324306823015,False
862,cold_gap,0.7621359223300971,0.7354368932038835,606,0.48880532163061946,False
863,cold_gap,0.7548543689320388,0.7317961165048543,603,0.5435779510099145,False
864,recent100,0.7718446601941747,0.7439320388349514,613,0.3635685701246699,False
865,fixed_1_6,0.7669902912621359,0.6905339805825242,569,0.9523393170070952,False
866,cold_gap,0.7402912621359223,0.7463592233009708,615,0.3297462616248388,False
867,ewma,0.7985436893203883,0.6638349514563107,547,0.9962793950281956,False
868,recent100,0.7973300970873787,0.7160194174757282,590,0.7597057860482179,False
869,historical,0.7973300970873787,0.7269417475728155,599,0.6151652101037901,False
870,fixed_1_6,0.8033980582524272,0.7766990291262136,640,0.05630341180044239,False
871,exclude_last,0.7645631067961165,0.7354368932038835,606,0.48880532163061946,False
872,fixed_1_6,0.7439320388349514,0.779126213592233,642,0.046647987322873403,True
873,exclude_last,0.8033980582524272,0.758495145631068,625,0.18432577747804996,False
874,fixed_1_6,0.7597087378640777,0.7512135922330098,619,0.2663239119791186,False
875,fixed_1_6,0.7645631067961165,0.7330097087378641,604,0.525360829848416,False
876,recent100,0.7851941747572816,0.7512135922330098,619,0.2663239119791186,False
877,fixed_1_6,0.7451456310679612,0.7548543689320388,622,0.22318352957237225,False
878,cold_gap,0.7864077669902912,0.7196601941747572,593,0.7149281989699228,False
879,recent50,0.7657766990291263,0.7148058252427184,589,0.7737324306823015,False
880,recent50,0.7694174757281553,0.712378640776699,587,0.8003502382496974,False
881,exclude_last,0.7657766990291263,0.7269417475728155,599,0.6151652101037901,False
882,fixed_1_6,0.7730582524271845,0.7245145631067961,597,0.6496904049125702,False
883,repeat_last,0.779126213592233,0.7512135922330098,619,0.2663239119791186,False
884,exclude_last,0.7997572815533981,0.7888349514563107,650,0.020428786458272848,True
885,exclude_last,0.7706310679611651,0.7305825242718447,602,0.5617039190713526,False
886,recent20,0.7961165048543689,0.7099514563106796,585,0.8249900120461768,False
887,historical,0.7633495145631068,0.7317961165048543,603,0.5435779510099145,False
888,cold_gap,0.8094660194174758,0.7912621359223301,652,0.016313230938131695,True
889,recent100,0.75,0.7050970873786407,581,0.8681963876936509,False
890,fixed_1_6,0.7827669902912622,0.7815533980582524,644,0.03836860397598392,True
891,prespecified_full_linear,0.8240291262135923,0.7633495145631068,629,0.13954688860799924,False
892,recent100,0.7779126213592233,0.7354368932038835,606,0.48880532163061946,False
893,cold_gap,0.75,0.75,618,0.28158805313955937,False
894,prespecified_full_linear,0.7742718446601942,0.7463592233009708,615,0.3297462616248388,False
895,historical,0.75,0.7366504854368932,607,0.47054362663143273,False
896,recent20,0.779126213592233,0.7038834951456311,580,0.8777362399752886,False
897,fixed_1_6,0.779126213592233,0.7317961165048543,603,0.5435779510099145,False
898,historical,0.787621359223301,0.7463592233009708,615,0.3297462616248388,False
899,fixed_1_6,0.7718446601941747,0.7330097087378641,604,0.525360829848416,False
900,cold_gap,0.7682038834951457,0.7536407766990292,621,0.2371047297908644,False
901,ewma,0.7621359223300971,0.7475728155339806,616,0.3133231039979236,False
902,exclude_last,0.7706310679611651,0.7633495145631068,629,0.13954688860799924,False
903,fixed_1_6,0.7706310679611651,0.7111650485436893,586,0.8129209871859224,False
904,fixed_1_6,0.7560679611650486,0.787621359223301,649,0.022796947651367055,True
905,prespecified_full_linear,0.75,0.7402912621359223,610,0.4162798370944438,False
906,fixed_1_6,0.7572815533980582,0.7378640776699029,608,0.4523436802930008,False
907,recent50,0.7597087378640777,0.7135922330097088,588,0.7872843859325471,False
908,fixed_1_6,0.7742718446601942,0.7233009708737864,596,0.6665198595841199,False
909,recent100,0.8009708737864077,0.7451456310679612,614,0.34650443451839497,False
910,historical,0.7779126213592233,0.712378640776699,587,0.8003502382496974,False
911,recent100,0.7827669902912622,0.7451456310679612,614,0.34650443451839497,False
912,recent50,0.7706310679611651,0.7184466019417476,592,0.7302862119135235,False
913,recent100,0.7718446601941747,0.6699029126213593,552,0.9928020820884648,False
914,historical,0.7669902912621359,0.7366504854368932,607,0.47054362663143273,False
915,cold_gap,0.7524271844660194,0.7317961165048543,603,0.5435779510099145,False
916,recent50,0.7536407766990292,0.7293689320388349,601,0.5797013408847131,False
917,exclude_last,0.7766990291262136,0.7269417475728155,599,0.6151652101037901,False
918,repeat_last,0.7305825242718447,0.7827669902912622,645,0.03470218703781948,True
919,exclude_last,0.7572815533980582,0.7075242718446602,583,0.8476079784124912,False
920,cold_gap,0.7730582524271845,0.7099514563106796,585,0.8249900120461768,False
921,historical,0.7851941747572816,0.7293689320388349,601,0.5797013408847131,False
922,exclude_last,0.7402912621359223,0.7245145631067961,597,0.6496904049125702,False
923,cold_gap,0.7645631067961165,0.7245145631067961,597,0.6496904049125702,False
924,fixed_1_6,0.7718446601941747,0.7184466019417476,592,0.7302862119135235,False
925,repeat_last,0.7512135922330098,0.7621359223300971,628,0.14998015138892434,False
926,cold_gap,0.7779126213592233,0.7560679611650486,623,0.2097397920498521,False
927,historical,0.7827669902912622,0.7354368932038835,606,0.48880532163061946,False
928,cold_gap,0.7536407766990292,0.8021844660194175,661,0.005398526798125276,True
929,recent50,0.7524271844660194,0.7427184466019418,612,0.3809077895376133,False
930,recent50,0.7766990291262136,0.7536407766990292,621,0.2371047297908644,False
931,ewma,0.7851941747572816,0.7220873786407767,595,0.6830206541663417,False
932,recent50,0.7475728155339806,0.758495145631068,625,0.18432577747804996,False
933,ewma,0.7742718446601942,0.7402912621359223,610,0.4162798370944438,False
934,prespecified_full_linear,0.7694174757281553,0.7220873786407767,595,0.6830206541663417,False
935,recent100,0.7451456310679612,0.7135922330097088,588,0.7872843859325471,False
936,cold_gap,0.7597087378640777,0.7099514563106796,585,0.8249900120461768,False
937,recent100,0.8118932038834952,0.7512135922330098,619,0.2663239119791186,False
938,recent100,0.7390776699029126,0.7548543689320388,622,0.22318352957237225,False
939,prespecified_full_linear,0.7924757281553398,0.7063106796116505,582,0.8581550282525336,False
940,recent50,0.7779126213592233,0.7378640776699029,608,0.4523436802930008,False
941,repeat_last,0.7766990291262136,0.7233009708737864,596,0.6665198595841199,False
942,repeat_last,0.7645631067961165,0.7572815533980582,624,0.19678438713652951,False
943,recent100,0.7864077669902912,0.7657766990291263,631,0.12019050963371014,False
944,repeat_last,0.7779126213592233,0.7730582524271845,637,0.07365931597746934,False
945,prespecified_full_linear,0.7827669902912622,0.7427184466019418,612,0.3809077895376133,False
946,exclude_last,0.7851941747572816,0.7451456310679612,614,0.34650443451839497,False
947,recent20,0.7669902912621359,0.7293689320388349,601,0.5797013408847131,False
948,ewma,0.779126213592233,0.7427184466019418,612,0.3809077895376133,False
949,ewma,0.7463592233009708,0.7257281553398058,598,0.6325617661226961,False
950,repeat_last,0.7475728155339806,0.7354368932038835,606,0.48880532163061946,False
951,historical,0.7815533980582524,0.7354368932038835,606,0.48880532163061946,False
952,repeat_last,0.7633495145631068,0.6881067961165048,567,0.9607663500543601,False
953,ewma,0.7706310679611651,0.7475728155339806,616,0.3133231039979236,False
954,ewma,0.7694174757281553,0.7487864077669902,617,0.2972620413105247,False
955,repeat_last,0.8058252427184466,0.7621359223300971,628,0.14998015138892434,False
956,repeat_last,0.7766990291262136,0.6929611650485437,571,0.9425209637805891,False
957,repeat_last,0.7463592233009708,0.7427184466019418,612,0.3809077895376133,False
958,recent100,0.7815533980582524,0.7281553398058253,600,0.5975336261150406,False
959,recent20,0.7851941747572816,0.7135922330097088,588,0.7872843859325471,False
960,cold_gap,0.7609223300970874,0.7269417475728155,599,0.6151652101037901,False
961,repeat_last,0.7682038834951457,0.7645631067961165,630,0.12961854403261824,False
962,cold_gap,0.7839805825242718,0.6929611650485437,571,0.9425209637805891,False
963,exclude_last,0.7949029126213593,0.7111650485436893,586,0.8129209871859224,False
964,recent20,0.7766990291262136,0.7378640776699029,608,0.4523436802930008,False
965,recent100,0.7924757281553398,0.7621359223300971,628,0.14998015138892434,False
966,recent50,0.7560679611650486,0.7560679611650486,623,0.2097397920498521,False
967,repeat_last,0.8009708737864077,0.7050970873786407,581,0.8681963876936509,False
968,cold_gap,0.7645631067961165,0.7524271844660194,620,0.25149009712395237,False
969,fixed_1_6,0.8046116504854369,0.7427184466019418,612,0.3809077895376133,False
970,cold_gap,0.7730582524271845,0.7050970873786407,581,0.8681963876936509,False
971,recent100,0.7730582524271845,0.7317961165048543,603,0.5435779510099145,False
972,cold_gap,0.7694174757281553,0.7839805825242718,646,0.031328533425804585,True
973,exclude_last,0.7621359223300971,0.7694174757281553,634,0.09483576746811007,False
974,exclude_last,0.7621359223300971,0.7317961165048543,603,0.5435779510099145,False
975,exclude_last,0.7742718446601942,0.7293689320388349,601,0.5797013408847131,False
976,recent20,0.7924757281553398,0.7293689320388349,601,0.5797013408847131,False
977,recent100,0.7475728155339806,0.7196601941747572,593,0.7149281989699228,False
978,ewma,0.7597087378640777,0.7512135922330098,619,0.2663239119791186,False
979,fixed_1_6,0.779126213592233,0.7475728155339806,616,0.3133231039979236,False
980,exclude_last,0.7864077669902912,0.7075242718446602,583,0.8476079784124912,False
981,cold_gap,0.7609223300970874,0.7682038834951457,633,0.10280799780698574,False
982,ewma,0.7864077669902912,0.7087378640776699,584,0.8365530202164848,False
983,recent100,0.7730582524271845,0.7305825242718447,602,0.5617039190713526,False
984,historical,0.7657766990291263,0.7075242718446602,583,0.8476079784124912,False
985,fixed_1_6,0.8361650485436893,0.7354368932038835,606,0.48880532163061946,False
986,recent50,0.779126213592233,0.7548543689320388,622,0.22318352957237225,False
987,ewma,0.7536407766990292,0.7305825242718447,602,0.5617039190713526,False
